user_id,platform_id,session_id,IL_eKey.space_mean,IL_eKey.space_median,IL_eKey.space_q1,IL_eKey.space_q3,IL_eKey.space_std,IL_Key.backspaceKey.backspace_mean,IL_Key.backspaceKey.backspace_median,IL_Key.backspaceKey.backspace_q1,IL_Key.backspaceKey.backspace_q3,IL_Key.backspaceKey.backspace_std,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_th_mean,IL_th_median,IL_th_q1,IL_th_q3,IL_th_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std
44251858f1bd6a904ad5c26e55508fb4,3,2,0.000163,0.0001105,9.875e-05,0.000172,0.000133552369107,0.0001081818181818,0.00011,9.65e-05,0.00012,1.8131840402001014e-05,0.0004081428571428,0.000336,0.0002395,0.000571,0.0001977493603625,0.0001385,0.0001405,0.00012925,0.0001464999999999,1.881636403653893e-05,0.0003128461538461,0.000191,0.000159,0.000403,0.0002171316214318,0.0001055,0.0001085,0.00010275,0.000109,1.68255757702374e-05,0.00018,0.000157,0.0001185,0.0002195,9.752333054197852e-05,0.0001813333333333,0.000161,0.0001405,0.00018525,6.666833331250052e-05,0.000169,0.0001515,0.0001352499999999,0.00018525,5.793674711844519e-05
57334ce700310b2650adabca77bbdc39,1,1,0.0001640454545454,7.9e-05,6.225e-05,0.000203,0.000169550519869,0.0001014,0.000104,9.5e-05,0.000105,1.4328293687665674e-05,0.000166625,8.25e-05,3.125e-05,0.00015675,0.0002394039846308,8.410000000000001e-05,2.55e-05,1.4e-05,6.95e-05,0.0001624065201208,6.085714285714286e-05,4.2e-05,1.25e-05,9.1e-05,7.497872714183352e-05,0.0001106249999999,3.5000000000000004e-05,1.6e-05,5.75e-05,0.0001828230018351,0.0002091538461538,5.1e-05,3.2e-05,0.000231,0.0003165122025435,0.0001387142857142,0.000113,6.8e-05,0.000165,0.0001085506245732,0.0001237777777777,6.85e-05,4.275e-05,0.0001,0.0001509727499975
57334ce700310b2650adabca77bbdc39,1,2,0.0001005625,5.95e-05,4.35e-05,0.000101,0.0001137787143244,7.8e-05,7.8e-05,7.8e-05,7.8e-05,0.0,0.0001204444444444,1.6e-05,-3e-05,0.000159,0.0001920254612747,3.557142857142858e-05,3.2e-05,2.3e-05,3.7000000000000005e-05,2.668243581370301e-05,7.71111111111111e-05,1.3e-05,9e-06,4e-05,0.0001455871254991,0.0001514,6.6e-05,2.05e-05,7.65e-05,0.0002664153041507,0.000187,3.6e-05,2.6e-05,7.45e-05,0.000334185876422,6.94e-05,4.1e-05,3.3e-05,8.8e-05,6.174382560224139e-05,0.000118,7.4e-05,5.175e-05,0.00011325,0.0001129643011456
57334ce700310b2650adabca77bbdc39,2,1,8.415384615384615e-05,6.5e-05,4.1e-05,9.5e-05,8.262248095388057e-05,0.0001993636363636,9.7e-05,8.999999999999999e-05,0.0001035,0.0002391665832541,5.918181818181819e-05,1.8e-05,-1.2e-05,9.75e-05,9.179413726575154e-05,5.166666666666666e-06,0.0,-8.5e-06,2.5e-05,2.250703593693907e-05,5.754545454545454e-05,3.7e-05,3.999999999999999e-06,8.950000000000001e-05,8.256435506483852e-05,4.399999999999999e-05,3.1e-05,2.2e-05,5.1500000000000005e-05,3.332866633995426e-05,5.2e-05,4e-05,3.1e-05,5.1e-05,3.424908757908742e-05,5.899999999999999e-05,6.4e-05,3.6e-05,7.4e-05,2.395829710142188e-05,0.0001278333333333,8.950000000000001e-05,6.025e-05,0.000158,0.0001080545886006
57334ce700310b2650adabca77bbdc39,2,2,8.955555555555556e-05,8.45e-05,5.525e-05,0.00011775,4.7916867007253826e-05,9e-05,8.9e-05,8.3e-05,9.6e-05,1.092588669170608e-05,3.999999999999999e-06,-6e-06,-3.1e-05,1.5e-05,5.22446169475861e-05,1.5e-05,1.5e-05,-6.5e-06,2.75e-05,2.632760636941493e-05,2.5875e-05,2.7e-05,1.5e-05,4.025e-05,2.2216065615418303e-05,0.0001596923076923,5.6e-05,4.7e-05,9e-05,0.0002286410522395,0.0001024166666666,4.05e-05,3.475e-05,7.3e-05,0.0001971019387079,5.45e-05,5.3e-05,3.95e-05,7.324999999999999e-05,1.7864569884071015e-05,9.48e-05,6.8e-05,4.325e-05,8.7e-05,0.0001117007908059
57334ce700310b2650adabca77bbdc39,3,1,8.933333333333334e-05,6.4e-05,5e-05,9.1e-05,8.99123912218894e-05,9.75e-05,9.75e-05,9.675e-05,9.825e-05,2.1213203435596365e-06,6.04e-05,-5.999999999999999e-06,-2.075e-05,0.0001255,0.0001228958004887,5.777777777777778e-06,1e-05,-7e-06,1.5e-05,1.3320827468458722e-05,9.93e-05,4.3e-05,-1.35e-05,0.00012725,0.0001608588408097,6.657894736842106e-05,3.6e-05,2.2e-05,5.8e-05,8.32241389858827e-05,5.872727272727273e-05,4.8e-05,2.4e-05,7.7e-05,4.455578729882552e-05,0.0001258,7.9e-05,7.1e-05,8.9e-05,0.0001211990098969,0.00017075,4.55e-05,3.625e-05,0.00015425,0.000255678109064
57334ce700310b2650adabca77bbdc39,3,2,9.08888888888889e-05,7.4e-05,6.9e-05,0.000105,6.286780663512216e-05,8.6e-05,8.6e-05,8.6e-05,8.6e-05,0.0,0.00011075,4.6e-05,1.25e-06,9.1e-05,0.0002148306642118,5.03e-05,1.6e-05,6.75e-06,7.575e-05,7.94537601375794e-05,0.00018475,6.75e-05,4.025e-05,0.000234,0.0002453963266694,9.769230769230768e-05,3.9e-05,2.5e-05,7.7e-05,0.000159549043983,7.675000000000001e-05,3.4e-05,2.3e-05,5.175e-05,0.0001237044288386,6.5875e-05,6.9e-05,4.9e-05,7.45e-05,1.9179136730162952e-05,0.000122,4.75e-05,3.625e-05,9.225e-05,0.0002154230979052
80d5a8bd9e65bac069257b0071bab47f,1,1,7.450000000000001e-05,3.75e-05,1.5e-05,6.775e-05,0.0001206372502747,0.0001347272727272,9.1e-05,8.55e-05,9.95e-05,0.0001514272702713,0.0002034736842105,0.000195,0.00016,0.00022,7.129311048298554e-05,0.0001375384615384,0.000136,0.00012,0.000151,1.874217785555432e-05,0.000234,0.00019,0.000155,0.000284,0.0001459126450997,7.046666666666667e-05,6e-05,4.25e-05,7.549999999999999e-05,5.161515096872051e-05,0.0001081428571428,4.1e-05,2e-05,7.75e-05,0.0001847894554814,7.400000000000001e-05,7.6e-05,7e-05,8.3e-05,1.1683321445547924e-05,0.0001598333333333,0.000158,0.00015525,0.000169,1.2967909109284607e-05
80d5a8bd9e65bac069257b0071bab47f,1,2,5.241666666666667e-05,4.45e-05,3.750000000000001e-06,7.2e-05,7.86405784548292e-05,8.562500000000001e-05,8.300000000000001e-05,7.875e-05,9.225e-05,1.025304832720494e-05,0.0002638965517241,0.000205,0.00018,0.000285,0.0001436594049498,0.00015275,0.0001505,0.00014075,0.000161,1.5930358307002193e-05,0.0002,0.000161,0.000158,0.000252,7.018309388069655e-05,5.721052631578948e-05,5.5e-05,4.2e-05,6.749999999999999e-05,2.3759393340946746e-05,3.857142857142857e-05,5e-06,5e-07,7.75e-05,6.39136321996519e-05,0.00010425,8.05e-05,6e-05,0.00013175,5.9463674385531966e-05,0.00016475,0.0001605,0.00015125,0.0001745,2.745255647736395e-05
80d5a8bd9e65bac069257b0071bab47f,2,1,3.692307692307692e-05,1.45e-05,0.0,5.425e-05,8.47608037134727e-05,9.142857142857145e-05,9e-05,8.05e-05,0.000102,1.8246982790378827e-05,0.0002251153846153,0.00019,0.00016,0.00026,9.999853075843744e-05,0.0001416470588235,0.000144,0.000128,0.00016,2.1994150291812225e-05,0.0002916363636363,0.00014,0.0001089999999999,0.0004309999999999,0.0002916327391522,4.938888888888889e-05,4.2e-05,4e-05,6.324999999999999e-05,3.098602889897485e-05,1.7625e-05,3e-06,7.5e-07,3.55e-05,3.8818027844215445e-05,8.400000000000001e-05,5.9e-05,4.1e-05,6e-05,8.258631847951573e-05,0.0001525,0.000152,0.0001385,0.000164,1.663430190900718e-05
80d5a8bd9e65bac069257b0071bab47f,2,2,4.425e-05,3.55e-05,3.25e-06,6.2e-05,4.967218625102505e-05,0.0001458235294117,9.5e-05,8e-05,0.00013,0.0001254049616712,0.0002937741935483,0.000229,0.0001795,0.0003354999999999,0.0001770475848799,0.0001434375,0.0001464999999999,0.0001345,0.00015025,1.3316499790360328e-05,0.0002112307692307,0.000151,0.00011,0.000235,0.0001726466303591,8.723529411764707e-05,5e-05,2.9e-05,7.5e-05,0.000154883234007,2.0857142857142857e-05,3e-05,5e-06,3.75e-05,2.104303979489474e-05,0.0001054,8e-05,7.6e-05,0.00013,5.279962121076248e-05,0.000160909090909,0.000163,0.000148,0.000173,1.5971565643070472e-05
80d5a8bd9e65bac069257b0071bab47f,3,1,0.00012975,5.5e-05,1.975e-05,8.575e-05,0.0002148007338515,0.0002348333333333,8.5e-05,8.1e-05,0.00040775,0.0002427603070245,0.00032675,0.000209,0.000185,0.00036825,0.0002223900314469,0.0001486,0.000145,0.0001355,0.000153,2.079422996891205e-05,0.0002061428571428,0.000224,0.000114,0.000268,0.0001026522098665,3.36875e-05,3.4e-05,2e-05,4.675e-05,2.030342746106348e-05,3.770000000000001e-05,3.7000000000000005e-05,1.5e-06,7.65e-05,4.8352984510897686e-05,0.0001595,0.0001365,0.000112,0.00022925,8.685102187078745e-05,0.00016875,0.000164,0.00015525,0.000175,2.166465192097817e-05
80d5a8bd9e65bac069257b0071bab47f,3,2,3.461111111111111e-05,2.95e-05,9.5e-06,6.075e-05,3.934932376859546e-05,8.7e-05,8.300000000000001e-05,8.025e-05,9.25e-05,8.921883209278184e-06,0.0003139999999999,0.0002,0.0001755,0.0003295,0.0002279312097182,0.0001528125,0.000155,0.00015,0.00016,1.4171420770927195e-05,0.0001986923076923,0.000116,0.000109,0.000155,0.0002230098595037,5.21875e-05,5.55e-05,3.575e-05,6.925e-05,2.3364413823876112e-05,4.618181818181818e-05,4.6e-05,3.5000000000000004e-05,6e-05,2.8424701165775453e-05,0.0001621999999999,8.1e-05,4e-05,0.00029,0.0001542455834051,0.0001783,0.000152,0.00014,0.00017625,7.857770393410306e-05
84df5c67036cb0251e472e3bb5943ed7,1,1,0.0002242,0.000179,0.000114,0.0002594999999999,0.0001661648063133,0.0001807826086956,0.0001215,9.125e-05,0.000171,0.0001673430160602,0.00044725,0.000431,0.00027325,0.000605,0.0002517040259246,0.0002716363636363,0.00016,0.0001315,0.0004125,0.0001873180571793,0.0005403846153846,0.00057,0.000327,0.00076,0.0002830245980068,0.0001960588235294,0.00013,0.00012,0.000161,0.0001919265714369,0.0001842666666666,0.000124,0.000101,0.000194,0.0001615723927384,0.00020575,0.000194,0.000162,0.0002377499999999,7.12337700813315e-05,0.0003407142857142,0.000238,0.0001475,0.000492,0.0002714981364489
84df5c67036cb0251e472e3bb5943ed7,1,2,0.0002031111111111,0.000189,0.000101,0.000263,0.0001133682544238,0.0003098,0.000128,0.000102,0.00058,0.0002741134801501,0.0003632499999999,0.0003,0.00021,0.00045325,0.0002160977787946,0.0001317142857142,0.00014,0.0001205,0.0001465,2.376071187004776e-05,0.0004296666666666,0.000339,0.0002345,0.0005794999999999,0.0003538224601877,0.000191875,0.00017,0.000142,0.00019375,8.288794070481975e-05,0.0001926666666666,0.0001645,0.0001595,0.00020625,8.0181460866379e-05,0.0001402,0.000139,0.000131,0.000161,3.465833233148993e-05,0.0001997999999999,0.000205,0.00016,0.000219,4.4829677670043535e-05
84df5c67036cb0251e472e3bb5943ed7,2,1,0.000276,0.0001495,0.000115,0.000354,0.0002595128770087,0.0001558529411764,9.8e-05,6.975e-05,0.00012425,0.0001733633655252,0.0005467142857142,0.000633,0.0002905,0.0007615,0.0002714619152451,0.000139,0.000141,0.000137,0.000143,1.4133294025102568e-05,0.000422,0.000304,0.000223,0.000562,0.0003540677901193,0.0001822857142857,0.000117,9.9e-05,0.0001635,0.0001683148976231,0.0001091999999999,0.000119,0.000102,0.00013,3.5981939914351475e-05,0.000247,0.000178,0.0001545,0.0003214999999999,0.0001315674731839,0.0003215,0.00023,0.00017325,0.0003025,0.0002552949274858
84df5c67036cb0251e472e3bb5943ed7,2,2,0.0002130909090909,0.000139,0.0001005,0.0001645,0.0002321889121148,0.0003119,0.000132,0.000112,0.000438,0.0002938292966257,0.0005652,0.000532,0.000399,0.00068,0.0002966592321165,0.000133125,0.00014,0.000119,0.000142,1.8512061705045948e-05,0.0005538333333333,0.0005255,0.00045675,0.0006857499999999,0.0002534872120377,0.0001285454545454,0.000111,8.950000000000001e-05,0.00014,6.915976234251189e-05,0.0001995384615384,0.000121,9.6e-05,0.000151,0.0002416031923715,0.000207125,0.0001605,0.00011325,0.00031275,0.0001274524421107,0.0001965,0.0001695,0.000144,0.00026325,7.61051903617618e-05
84df5c67036cb0251e472e3bb5943ed7,3,1,0.00020425,0.000178,0.00011025,0.00025775,0.0001413604814447,0.0002734705882352,0.00016,0.000122,0.00027,0.0002389163341127,0.0004115,0.0004115,0.00041125,0.00041175,7.071067811865264e-07,0.0001384,0.000128,0.00012,0.00015675,2.2539841269282365e-05,0.000664,0.0007215,0.0004755,0.000936,0.0003279603634587,0.0001727272727272,0.000145,0.0001195,0.000204,8.867704427763805e-05,0.000174909090909,0.000141,0.0001115,0.000185,0.0001186013950554,0.0001192,0.000121,8.1e-05,0.000153,3.7844418346699424e-05,0.00027175,0.0002235,0.00017875,0.000244,0.0001859022400541
84df5c67036cb0251e472e3bb5943ed7,3,2,0.0003608,0.000318,0.000105,0.00042,0.000333431702152,0.0001526923076923,0.000132,0.000121,0.000144,8.692370660085067e-05,0.0003656666666666,0.00027,0.0002379999999999,0.0004455,0.000223428586652,0.0001405,0.0001415,0.000138,0.000142,1.30958008537088e-05,0.000517125,0.000525,0.0002575,0.00077075,0.0003167659963262,0.0002555454545454,0.000121,9.25e-05,0.0001799999999999,0.000306336535084,0.000187,0.000161,0.000102,0.000169,0.0001237406562129,0.00018,0.000182,0.0001605,0.0002005,4.0037482438335215e-05,0.0002565714285714,0.000216,0.000155,0.0003199999999999,0.0001292308749781
89c853cabdef64b04bbde99e04b06927,1,1,5.849999999999999e-05,4.75e-05,3.5249999999999996e-05,6.9e-05,6.513133584604963e-05,0.0001316666666666,9.6e-05,8.5e-05,9.8e-05,0.0001246545225814,0.000276,0.000225,0.0001754999999999,0.00030375,0.0001563475980901,0.000115,0.0001135,0.00010875,0.000128,1.269420565229889e-05,0.0003115,0.0002795,5.1e-05,0.00054,0.0003233496559453,5.557142857142857e-05,3.4e-05,3.3e-05,7.25e-05,4.668639038969545e-05,4.783333333333333e-05,4.8e-05,1.2e-05,7.2e-05,5.337571232936068e-05,6.8375e-05,5.65e-05,4.375e-05,6.575e-05,5.940403425453767e-05,0.000146,0.0001445,0.00014325,0.0001554999999999,1.1055415967851332e-05
89c853cabdef64b04bbde99e04b06927,1,2,0.0,0.0,0.0,0.0,0.0,0.0001887621894132,0.0001338984962406,0.0001162838345864,0.000202969924812,0.0001422512739292,0.000576,0.000576,0.000576,0.000576,0.0,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,3.2e-05,3.2e-05,3.2e-05,3.2e-05,0.0,-3.2e-05,-3.2e-05,-4.8e-05,-1.6e-05,4.525483399593904e-05,0.0,0.0,0.0,0.0,0.0,0.000153,0.000153,0.0001495,0.0001565,9.899494936611676e-06
89c853cabdef64b04bbde99e04b06927,2,1,3.8285714285714286e-05,4.8e-05,7.499999999999999e-06,7.75e-05,4.637425394086064e-05,0.0001189411764705,8e-05,6.5e-05,9.6e-05,0.0001595099803257,0.000616625,0.0007045,0.00037225,0.0008515,0.0003041813075406,0.0001167142857142,0.000113,0.0001125,0.000128,1.2724180205607034e-05,0.0004156666666666,0.000383,0.0002154999999999,0.0005995,0.0003850406904904,0.0001276,0.000106,9.7e-05,0.000163,5.7998275836441906e-05,7.014285714285715e-05,4.5e-05,2.3e-05,5.5499999999999994e-05,9.88524634180126e-05,7.175e-05,4.0499999999999995e-05,1.575e-05,7.274999999999999e-05,9.766085631993434e-05,0.0001436,0.000144,0.000128,0.000159,1.6531787562148263e-05
89c853cabdef64b04bbde99e04b06927,3,1,2.575e-05,1.5e-05,0.0,4.825e-05,2.950423698386386e-05,8.775e-05,7.25e-05,6.35e-05,9.675e-05,3.845668559128136e-05,0.0005505999999999,0.000574,0.000306,0.000782,0.0003206225194835,0.0001166,0.000109,0.000109,0.000113,1.4859340496805369e-05,0.0003736666666666,0.000352,0.000176,0.00048225,0.0003008326223444,7.274999999999999e-05,4.8e-05,2.45e-05,9.625e-05,8.406892013897486e-05,9.25e-05,7.35e-05,3.0999999999999995e-05,0.000135,0.0001093511164399,-1.675e-05,-2.5e-05,-3.675e-05,-5e-06,3.425760256254564e-05,0.0001521666666666,0.0001565,0.00013725,0.00016075,1.8192489292745692e-05
89c853cabdef64b04bbde99e04b06927,3,2,8.000000000000001e-06,8.000000000000001e-06,-1.2e-05,2.8000000000000003e-05,5.65685424949238e-05,7.999999999999999e-05,7.999999999999999e-05,7.95e-05,8.05e-05,1.4142135623731009e-06,0.0002815372898802,0.00021558,0.00014345,0.0003578139999999,0.000212035559198,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.000769,0.000769,0.000769,0.000769,0.0,4.9e-05,4.9e-05,4.9e-05,4.9e-05,0.0,3.1e-05,3.1e-05,3.1e-05,3.1e-05,0.0,0.0001209898192156,9.816e-05,6.6106e-05,0.000145254,9.397935808969488e-05,0.0001323601492326,0.0001022661290322,7.411491935483872e-05,0.0001513951612903,0.000104440339203
8b51150f8620aa5da990ec45e86ae9c1,1,1,9.681640502148415e-05,6.255555555555555e-05,3.153968253968254e-05,0.0001127837301587,0.0001207833948022,0.0001887621894132,0.0001338984962406,0.0001162838345864,0.000202969924812,0.0001422512739292,0.0002815372898802,0.00021558,0.00014345,0.0003578139999999,0.000212035559198,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,9.269247452741648e-05,6.23130081300813e-05,3.569308943089431e-05,0.0001025223577235,0.000105358100268,8.603681668335213e-05,6.032936507936508e-05,3.574801587301588e-05,9.733333333333332e-05,9.46377343611027e-05,0.0001209898192156,9.816e-05,6.6106e-05,0.000145254,9.397935808969488e-05,0.0001323601492326,0.0001022661290322,7.411491935483872e-05,0.0001513951612903,0.000104440339203
8b51150f8620aa5da990ec45e86ae9c1,1,2,9.681640502148415e-05,6.255555555555555e-05,3.153968253968254e-05,0.0001127837301587,0.0001207833948022,0.0001887621894132,0.0001338984962406,0.0001162838345864,0.000202969924812,0.0001422512739292,0.0002815372898802,0.00021558,0.00014345,0.0003578139999999,0.000212035559198,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,9.269247452741648e-05,6.23130081300813e-05,3.569308943089431e-05,0.0001025223577235,0.000105358100268,8.603681668335213e-05,6.032936507936508e-05,3.574801587301588e-05,9.733333333333332e-05,9.46377343611027e-05,0.0001209898192156,9.816e-05,6.6106e-05,0.000145254,9.397935808969488e-05,0.0001323601492326,0.0001022661290322,7.411491935483872e-05,0.0001513951612903,0.000104440339203
8b51150f8620aa5da990ec45e86ae9c1,2,1,9.681640502148415e-05,6.255555555555555e-05,3.153968253968254e-05,0.0001127837301587,0.0001207833948022,0.0001887621894132,0.0001338984962406,0.0001162838345864,0.000202969924812,0.0001422512739292,0.0002815372898802,0.00021558,0.00014345,0.0003578139999999,0.000212035559198,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,9.269247452741648e-05,6.23130081300813e-05,3.569308943089431e-05,0.0001025223577235,0.000105358100268,8.603681668335213e-05,6.032936507936508e-05,3.574801587301588e-05,9.733333333333332e-05,9.46377343611027e-05,0.0001209898192156,9.816e-05,6.6106e-05,0.000145254,9.397935808969488e-05,0.0001323601492326,0.0001022661290322,7.411491935483872e-05,0.0001513951612903,0.000104440339203
8b51150f8620aa5da990ec45e86ae9c1,2,2,9.681640502148415e-05,6.255555555555555e-05,3.153968253968254e-05,0.0001127837301587,0.0001207833948022,0.0001887621894132,0.0001338984962406,0.0001162838345864,0.000202969924812,0.0001422512739292,0.0002815372898802,0.00021558,0.00014345,0.0003578139999999,0.000212035559198,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,9.269247452741648e-05,6.23130081300813e-05,3.569308943089431e-05,0.0001025223577235,0.000105358100268,8.603681668335213e-05,6.032936507936508e-05,3.574801587301588e-05,9.733333333333332e-05,9.46377343611027e-05,0.0001209898192156,9.816e-05,6.6106e-05,0.000145254,9.397935808969488e-05,0.0001323601492326,0.0001022661290322,7.411491935483872e-05,0.0001513951612903,0.000104440339203
8b51150f8620aa5da990ec45e86ae9c1,3,1,9.681640502148415e-05,6.255555555555555e-05,3.153968253968254e-05,0.0001127837301587,0.0001207833948022,0.0001887621894132,0.0001338984962406,0.0001162838345864,0.000202969924812,0.0001422512739292,0.0002815372898802,0.00021558,0.00014345,0.0003578139999999,0.000212035559198,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,9.269247452741648e-05,6.23130081300813e-05,3.569308943089431e-05,0.0001025223577235,0.000105358100268,8.603681668335213e-05,6.032936507936508e-05,3.574801587301588e-05,9.733333333333332e-05,9.46377343611027e-05,0.0001209898192156,9.816e-05,6.6106e-05,0.000145254,9.397935808969488e-05,0.0001323601492326,0.0001022661290322,7.411491935483872e-05,0.0001513951612903,0.000104440339203
8b51150f8620aa5da990ec45e86ae9c1,3,2,9.681640502148415e-05,6.255555555555555e-05,3.153968253968254e-05,0.0001127837301587,0.0001207833948022,0.0001887621894132,0.0001338984962406,0.0001162838345864,0.000202969924812,0.0001422512739292,0.0002815372898802,0.00021558,0.00014345,0.0003578139999999,0.000212035559198,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,9.269247452741648e-05,6.23130081300813e-05,3.569308943089431e-05,0.0001025223577235,0.000105358100268,8.603681668335213e-05,6.032936507936508e-05,3.574801587301588e-05,9.733333333333332e-05,9.46377343611027e-05,0.0001209898192156,9.816e-05,6.6106e-05,0.000145254,9.397935808969488e-05,0.0001323601492326,0.0001022661290322,7.411491935483872e-05,0.0001513951612903,0.000104440339203
8d46f2f2b4385ddb9822fa37d9b3bd71,1,1,5.58e-05,5.4e-05,3.175e-05,8.9e-05,3.6184097182172294e-05,0.000129125,0.0001085,0.00010125,0.00011575,7.185787062965736e-05,0.00050775,0.0004185,0.00025025,0.000676,0.0003619321989912,0.000129125,0.000124,8.7e-05,0.00013575,0.0001219009404627,9.01818181818182e-05,4.1e-05,2.35e-05,0.0001155,0.0001246625991882,0.0001154615384615,7e-05,5.5e-05,0.000144,0.0001175355374518,4.2444444444444445e-05,4.7e-05,1e-05,7.1e-05,4.2166666666666664e-05,3.625e-05,4.0999999999999994e-05,2.8249999999999995e-05,4.9e-05,2.0548722588034516e-05,0.0001010666666666,0.000118,6.35e-05,0.0001385,4.721299256207624e-05
8d46f2f2b4385ddb9822fa37d9b3bd71,1,2,6.811111111111111e-05,2.5e-05,-4.5e-06,8.25e-05,0.0001525711267506,9.616666666666666e-05,9.65e-05,9.3e-05,9.925e-05,6.242328625334194e-06,0.0002172222222222,0.000149,0.000123,0.000166,0.0001949998575498,0.0001298333333333,0.000134,0.00012575,0.0001574999999999,5.0500145602585674e-05,8.142857142857145e-05,4.1e-05,2.6e-05,7.500000000000001e-05,0.0001003840245305,5.3333333333333326e-05,3.25e-05,-1.05e-05,0.000104,9.129439559286575e-05,5.1846153846153845e-05,4.2e-05,1e-05,8.8e-05,5.852612828735293e-05,0.0001029411764705,4.9e-05,8e-06,6.4e-05,0.0001646255108527,0.0002128333333333,0.000132,0.0001022499999999,0.0001639999999999,0.0002419143787927
8d46f2f2b4385ddb9822fa37d9b3bd71,2,1,5e-05,4.1e-05,3.4e-05,6.9e-05,4.791137651956995e-05,0.0001026,0.000104,0.000101,0.00011,1.4876155417311292e-05,0.0003202,0.000129,0.000114,0.000655,0.0003403082426271,0.0001117272727272,0.000123,0.000115,0.000129,3.5250789804175765e-05,3.233333333333333e-05,5.3e-05,-6.7500000000000014e-06,6.1000000000000005e-05,4.531077870293852e-05,5.225e-05,5.9e-05,2.125e-05,9e-05,6.367822757164859e-05,0.0001346428571428,8.7e-05,7.35e-05,0.000103,0.000191980610857,0.0001606363636363,6.1e-05,4.4e-05,0.000187,0.0002096565156284,0.0001503333333333,0.000138,0.000115,0.000154,9.802933234496704e-05
8d46f2f2b4385ddb9822fa37d9b3bd71,2,2,3.373684210526316e-05,2.6e-05,-4.5e-06,7.25e-05,5.099764929796401e-05,9.966666666666666e-05,0.000103,9.65e-05,0.000106,1.2344267996967352e-05,0.000393,0.000393,0.0002585,0.0005275,0.0003804234482783,0.00014375,0.0001215,0.0001145,0.0001329999999999,0.0001327561845845,-8.2e-06,0.0,-3.2e-05,0.0,4.688496560732449e-05,0.0001271428571428,7.3e-05,6.2e-05,0.0001284999999999,0.0001316477985275,9.566666666666666e-05,7.3e-05,4.3e-05,0.00011175,0.0001043389000354,5.027272727272727e-05,4.6e-05,1.2e-05,5.4999999999999995e-05,5.757098385313718e-05,0.000101909090909,9.9e-05,5.85e-05,0.000159,6.328578757581285e-05
8d46f2f2b4385ddb9822fa37d9b3bd71,3,1,3.19e-05,2.25e-05,2e-06,4.125e-05,5.389382566161402e-05,0.0001266999999999,0.000111,9.675e-05,0.000116,8.112180575172777e-05,0.0002366,0.0001715,0.000129,0.00021825,0.0002342131982238,0.000165,0.000136,0.00012375,0.0001415,0.0001728200486944,7.266666666666667e-05,4.8e-05,-1.525e-05,0.0001405,0.0001068488028321,0.0001512,9.7e-05,1.7e-05,0.000152,0.0002071670823272,4.825e-05,5.1500000000000005e-05,1.4e-05,8.750000000000001e-05,4.1129783501850474e-05,5.670000000000001e-05,2.45e-05,7.25e-06,5.275e-05,9.921922976699405e-05,0.0001102727272727,0.000119,7.65e-05,0.0001465,4.469248462345971e-05
